seed,N,detector,variant,retained_features,threshold,FPR,recall,success,covariance_condition,lw_shrinkage,calibration_q50,calibration_q90,calibration_q95,calibration_q99,calibration_max,healthy_q50,healthy_q90,healthy_q95,healthy_q99,healthy_max,anomaly_q50,anomaly_q90,anomaly_q95,anomaly_q99,anomaly_max,protocol_version
1,25,TargetOnly,LW_CURRENT,529,110.46657636534725,0.0,1.0,True,212.29942036014964,0.3870830819972484,30.26974043233727,35.56320072245018,38.464674808305475,61.06124697409614,110.46657636534725,29.41132324428856,33.281017049944616,34.18939945945511,35.26785010789154,35.768279384986634,178.94158431343703,292.84572569137515,467.30339793785004,526.4335979111028,18353.71121580764,targetonly-regularization-v1.0.0
1,25,TargetOnly,DIAGONAL,529,88.58892007482658,0.0,1.0,True,,,24.777811908882608,31.224156799973734,33.5676632019589,55.82452564971588,88.58892007482658,24.151999461428424,27.72475691560431,29.566022583733425,32.360658964562916,32.37083040636159,115.2018140245131,191.45605327030464,302.51454370265634,337.1440957028781,11527.984216005387,targetonly-regularization-v1.0.0
1,25,TargetOnly,PCA_95_LW,20,11.805028616706439,0.0,0.10728476821192053,False,3.4750641902352295,0.631871245182486,2.731157248835299,3.745520301840157,3.9970702300572762,7.377965376684446,11.805028616706439,2.7468293305172082,3.3203899440721982,3.5480824958430657,3.8887002686206484,3.9261160716448495,7.417214768104789,12.443507496048253,15.69535579861138,21.393232534803445,486.0382620923209,targetonly-regularization-v1.0.0
1,25,TargetOnly,PCA_99_LW,24,12.380714631486022,0.0,0.13642384105960265,False,3.7876194905431224,0.6470969394520695,2.9054270263822763,3.992447111816249,4.2547033385164355,7.694261810293094,12.380714631486022,2.965339607058344,3.5890812441721436,3.8289130257338426,4.126243148127791,4.180041375038445,7.911561543518883,13.685258629083632,18.390131716807364,26.14616498136078,681.0505068614632,targetonly-regularization-v1.0.0
1,25,TargetOnly,PCA_10_LW,10,9.130334438723054,0.0,0.07682119205298013,False,2.986271026646165,0.5189735849799088,2.1058882881310117,2.8835527153056337,3.0734233497244023,6.082485892881442,9.130334438723054,2.0778700805109676,2.6445326208676367,2.80174926680598,3.1912691050194852,3.3686672660952293,4.579236300587219,8.270336291990963,9.750470076738855,14.255051752571088,175.40452055289202,targetonly-regularization-v1.0.0
1,25,TargetOnly,PCA_25_LW,25,12.544381345909406,0.0,0.1390728476821192,False,4.713614048542337,0.6293823477286643,2.929308034322026,4.023883827265059,4.278524633029328,7.746755914071902,12.544381345909406,3.006878752465564,3.6215950016719325,3.8507642140390033,4.142504840274114,4.195628833749977,8.037861005859796,14.84078991649729,20.139426224107037,26.655889443958888,696.2651139970901,targetonly-regularization-v1.0.0
1,25,TargetOnly,PCA_50_LW,25,12.544381345909406,0.0,0.1390728476821192,False,4.713614048542337,0.6293823477286643,2.929308034322026,4.023883827265059,4.278524633029328,7.746755914071902,12.544381345909406,3.006878752465564,3.6215950016719325,3.8507642140390033,4.142504840274114,4.195628833749977,8.037861005859796,14.84078991649729,20.139426224107037,26.655889443958888,696.2651139970901,targetonly-regularization-v1.0.0
1,25,TargetOnly,TOPVAR_50_LW,50,15.434073740447042,0.0,0.10728476821192053,False,8.885964096554932,0.5535486754446383,7.482421497766937,8.90427391291396,9.178282213251924,10.643806440982281,15.434073740447042,7.696443284491451,8.727608029460475,9.313291351772872,10.043618037656486,10.630133495883845,10.423074445022605,15.547460560773931,17.513864167135576,21.7846346135557,28.605758362605865,targetonly-regularization-v1.0.0
1,25,TargetOnly,TOPVAR_100_LW,100,20.816084390258908,0.0,0.447682119205298,False,36.22377429122927,0.4161438894249255,12.345500719060315,13.845735364951171,14.971837006426675,15.594990769966977,20.816084390258908,12.151557759025536,13.900196414957605,14.336479822575848,15.431748215423488,16.33789235202149,19.891981641576383,30.89736079955246,38.97220010711829,54.32719087754586,99.4670412344517,targetonly-regularization-v1.0.0
1,25,TargetOnly,TOPVAR_250_LW,250,42.317681168918625,0.0,0.36688741721854307,False,117.58804487172284,0.3619074199705917,20.00157366239808,23.46379654736462,24.262086061950836,28.170618042703865,42.317681168918625,19.97819179825853,23.190738606646107,23.640188937075724,24.442150858122922,24.5947499875308,37.13988470429992,83.38435346172511,116.51363123343157,238.76248434013743,551.5306059590802,targetonly-regularization-v1.0.0
