protocol_version,seed,N,detector,calibration_method,calibration_request,calibration_size,threshold,threshold_min,threshold_max,threshold_rank,finite_sample_alpha_supported,trimmed_count,recall,false_positive_rate,empirical_coverage,success,episode_1710_present,episode_1710_score,episode_1710_determines_any_threshold,episode_1710_threshold_fraction,episode_1710_neighbor_fraction,retained_features
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,MAX_SCORE,100,100,63.9665098773,63.9665098773,63.9665098773,100,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,FINITE_SAMPLE,100,100,63.9665098773,63.9665098773,63.9665098773,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,CONTEXT_CONDITIONAL,100,100,63.9665098773,63.9665098773,63.9665098773,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,TRIMMED_SENSITIVITY,100,100,37.6484011954,37.6484011954,37.6484011954,99,True,1,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,MAX_SCORE,all,119,63.9665098773,63.9665098773,63.9665098773,119,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,FINITE_SAMPLE,all,119,63.9665098773,63.9665098773,63.9665098773,119,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,CONTEXT_CONDITIONAL,all,119,37.6484011954,36.4101898344,63.9665098773,100,True,0,1,0.03,0.97,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,TargetOnly,TRIMMED_SENSITIVITY,all,119,37.6484011954,37.6484011954,37.6484011954,118,True,1,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,50,RACE,MAX_SCORE,100,100,26.7548636614,26.7548636614,26.7548636614,100,False,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,FINITE_SAMPLE,100,100,26.7548636614,26.7548636614,26.7548636614,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,CONTEXT_CONDITIONAL,100,100,26.7548636614,26.7548636614,26.7548636614,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,TRIMMED_SENSITIVITY,100,100,26.213067101,26.213067101,26.213067101,99,True,1,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,MAX_SCORE,all,119,26.7548636614,26.7548636614,26.7548636614,119,False,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,FINITE_SAMPLE,all,119,26.7548636614,26.7548636614,26.7548636614,119,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,CONTEXT_CONDITIONAL,all,119,26.213067101,26.213067101,26.7548636614,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,50,RACE,TRIMMED_SENSITIVITY,all,119,26.213067101,26.213067101,26.213067101,118,True,1,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,MAX_SCORE,100,100,70.1888151861,70.1888151861,70.1888151861,100,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,FINITE_SAMPLE,100,100,70.1888151861,70.1888151861,70.1888151861,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,CONTEXT_CONDITIONAL,100,100,70.1888151861,70.1888151861,70.1888151861,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,TRIMMED_SENSITIVITY,100,100,38.7866506844,38.7866506844,38.7866506844,99,True,1,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,MAX_SCORE,all,119,70.1888151861,70.1888151861,70.1888151861,119,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,FINITE_SAMPLE,all,119,70.1888151861,70.1888151861,70.1888151861,119,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,CONTEXT_CONDITIONAL,all,119,38.7866506844,38.7866506844,70.1888151861,100,True,0,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,TargetOnly,TRIMMED_SENSITIVITY,all,119,38.7866506844,38.7866506844,38.7866506844,118,True,1,1,0.04,0.96,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,10,100,RACE,MAX_SCORE,100,100,29.254182834,29.254182834,29.254182834,100,False,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,FINITE_SAMPLE,100,100,29.254182834,29.254182834,29.254182834,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,CONTEXT_CONDITIONAL,100,100,29.254182834,29.254182834,29.254182834,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,TRIMMED_SENSITIVITY,100,100,27.3297046507,27.3297046507,27.3297046507,99,True,1,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,MAX_SCORE,all,119,29.254182834,29.254182834,29.254182834,119,False,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,FINITE_SAMPLE,all,119,29.254182834,29.254182834,29.254182834,119,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,CONTEXT_CONDITIONAL,all,119,27.3297046507,27.3297046507,29.254182834,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,10,100,RACE,TRIMMED_SENSITIVITY,all,119,27.3297046507,27.3297046507,27.3297046507,118,True,1,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,MAX_SCORE,100,100,17642.4414755,17642.4414755,17642.4414755,100,False,0,0.581456953642,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,FINITE_SAMPLE,100,100,17642.4414755,17642.4414755,17642.4414755,100,True,0,0.581456953642,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,CONTEXT_CONDITIONAL,100,100,17642.4414755,17642.4414755,17642.4414755,100,True,0,0.581456953642,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,TRIMMED_SENSITIVITY,100,100,17642.3805911,17642.3805911,17642.3805911,99,True,1,0.582781456954,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,MAX_SCORE,all,119,17642.553033,17642.553033,17642.553033,119,False,0,0.57880794702,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,FINITE_SAMPLE,all,119,17642.553033,17642.553033,17642.553033,119,True,0,0.57880794702,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,CONTEXT_CONDITIONAL,all,119,17642.553033,17642.553033,17642.553033,100,True,0,0.57880794702,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,TargetOnly,TRIMMED_SENSITIVITY,all,119,17642.4414755,17642.4414755,17642.4414755,118,True,1,0.581456953642,0.04,0.96,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,11,10,RACE,MAX_SCORE,100,100,37.8730181999,37.8730181999,37.8730181999,100,False,0,0.700662251656,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,FINITE_SAMPLE,100,100,37.8730181999,37.8730181999,37.8730181999,100,True,0,0.700662251656,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,CONTEXT_CONDITIONAL,100,100,37.8730181999,37.8730181999,37.8730181999,100,True,0,0.700662251656,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,TRIMMED_SENSITIVITY,100,100,33.6549124103,33.6549124103,33.6549124103,99,True,1,0.864900662252,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,MAX_SCORE,all,119,37.8730181999,37.8730181999,37.8730181999,119,False,0,0.700662251656,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,FINITE_SAMPLE,all,119,37.8730181999,37.8730181999,37.8730181999,119,True,0,0.700662251656,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,CONTEXT_CONDITIONAL,all,119,33.6549124103,33.6549124103,37.8730181999,100,True,0,0.86357615894,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,10,RACE,TRIMMED_SENSITIVITY,all,119,33.6549124103,33.6549124103,33.6549124103,118,True,1,0.864900662252,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,MAX_SCORE,100,100,19848.090674,19848.090674,19848.090674,100,False,0,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,FINITE_SAMPLE,100,100,19848.090674,19848.090674,19848.090674,100,True,0,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,CONTEXT_CONDITIONAL,100,100,19848.090674,19848.090674,19848.090674,100,True,0,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,TRIMMED_SENSITIVITY,100,100,19847.8834449,19847.8834449,19847.8834449,99,True,1,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,MAX_SCORE,all,119,19848.090674,19848.090674,19848.090674,119,False,0,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,FINITE_SAMPLE,all,119,19848.090674,19848.090674,19848.090674,119,True,0,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,CONTEXT_CONDITIONAL,all,119,19848.090674,19847.8834449,19848.090674,100,True,0,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,TargetOnly,TRIMMED_SENSITIVITY,all,119,19847.8834449,19847.8834449,19847.8834449,118,True,1,0.61059602649,0.03,0.97,False,False,,False,0,0,531
calibration-tail-robustness-v1.0.0,11,25,RACE,MAX_SCORE,100,100,32.0339550152,32.0339550152,32.0339550152,100,False,0,0.883443708609,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,FINITE_SAMPLE,100,100,32.0339550152,32.0339550152,32.0339550152,100,True,0,0.883443708609,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,CONTEXT_CONDITIONAL,100,100,32.0339550152,32.0339550152,32.0339550152,100,True,0,0.883443708609,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,TRIMMED_SENSITIVITY,100,100,27.5907405279,27.5907405279,27.5907405279,99,True,1,0.997350993377,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,MAX_SCORE,all,119,32.0339550152,32.0339550152,32.0339550152,119,False,0,0.883443708609,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,FINITE_SAMPLE,all,119,32.0339550152,32.0339550152,32.0339550152,119,True,0,0.883443708609,0.02,0.98,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,CONTEXT_CONDITIONAL,all,119,27.5907405279,27.5567931211,32.0339550152,100,True,0,0.996026490066,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,25,RACE,TRIMMED_SENSITIVITY,all,119,27.5907405279,27.5907405279,27.5907405279,118,True,1,0.997350993377,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,MAX_SCORE,100,100,106.901479039,106.901479039,106.901479039,100,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,FINITE_SAMPLE,100,100,106.901479039,106.901479039,106.901479039,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,CONTEXT_CONDITIONAL,100,100,106.901479039,106.901479039,106.901479039,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,TRIMMED_SENSITIVITY,100,100,38.3497614893,38.3497614893,38.3497614893,99,True,1,1,0.03,0.97,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,MAX_SCORE,all,119,106.901479039,106.901479039,106.901479039,119,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,FINITE_SAMPLE,all,119,106.901479039,106.901479039,106.901479039,119,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,CONTEXT_CONDITIONAL,all,119,37.3755578912,37.3755578912,106.901479039,100,True,0,1,0.03,0.97,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,TargetOnly,TRIMMED_SENSITIVITY,all,119,38.3497614893,38.3497614893,38.3497614893,118,True,1,1,0.03,0.97,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,50,RACE,MAX_SCORE,100,100,31.5229196636,31.5229196636,31.5229196636,100,False,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,FINITE_SAMPLE,100,100,31.5229196636,31.5229196636,31.5229196636,100,True,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,CONTEXT_CONDITIONAL,100,100,31.5229196636,31.5229196636,31.5229196636,100,True,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,TRIMMED_SENSITIVITY,100,100,26.2812711291,26.2812711291,26.2812711291,99,True,1,1,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,MAX_SCORE,all,119,31.5229196636,31.5229196636,31.5229196636,119,False,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,FINITE_SAMPLE,all,119,31.5229196636,31.5229196636,31.5229196636,119,True,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,CONTEXT_CONDITIONAL,all,119,26.2812711291,25.797991882,31.5229196636,100,True,0,1,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,50,RACE,TRIMMED_SENSITIVITY,all,119,26.2812711291,26.2812711291,26.2812711291,118,True,1,1,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,MAX_SCORE,100,100,78.2040475218,78.2040475218,78.2040475218,100,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,FINITE_SAMPLE,100,100,78.2040475218,78.2040475218,78.2040475218,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,CONTEXT_CONDITIONAL,100,100,78.2040475218,78.2040475218,78.2040475218,100,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,TRIMMED_SENSITIVITY,100,100,40.7112465334,40.7112465334,40.7112465334,99,True,1,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,MAX_SCORE,all,119,78.2040475218,78.2040475218,78.2040475218,119,False,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,FINITE_SAMPLE,all,119,78.2040475218,78.2040475218,78.2040475218,119,True,0,1,0.01,0.99,True,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,CONTEXT_CONDITIONAL,all,119,39.2981771778,38.0617909726,78.2040475218,100,True,0,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,TargetOnly,TRIMMED_SENSITIVITY,all,119,40.7112465334,40.7112465334,40.7112465334,118,True,1,1,0.02,0.98,False,False,,False,0,0,534
calibration-tail-robustness-v1.0.0,11,100,RACE,MAX_SCORE,100,100,32.5496386433,32.5496386433,32.5496386433,100,False,0,0.997350993377,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,FINITE_SAMPLE,100,100,32.5496386433,32.5496386433,32.5496386433,100,True,0,0.997350993377,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,CONTEXT_CONDITIONAL,100,100,32.5496386433,32.5496386433,32.5496386433,100,True,0,0.997350993377,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,TRIMMED_SENSITIVITY,100,100,27.0754273981,27.0754273981,27.0754273981,99,True,1,1,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,MAX_SCORE,all,119,32.5496386433,32.5496386433,32.5496386433,119,False,0,0.997350993377,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,FINITE_SAMPLE,all,119,32.5496386433,32.5496386433,32.5496386433,119,True,0,0.997350993377,0.04,0.96,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,CONTEXT_CONDITIONAL,all,119,27.0754273981,27.0754273981,32.5496386433,100,True,0,1,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,11,100,RACE,TRIMMED_SENSITIVITY,all,119,27.0754273981,27.0754273981,27.0754273981,118,True,1,1,0.06,0.94,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,MAX_SCORE,100,100,24717.0698635,24717.0698635,24717.0698635,100,False,0,0.574834437086,0.01,0.99,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,FINITE_SAMPLE,100,100,24717.0698635,24717.0698635,24717.0698635,100,True,0,0.574834437086,0.01,0.99,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,CONTEXT_CONDITIONAL,100,100,24717.0698635,24717.0698635,24717.0698635,100,True,0,0.574834437086,0.01,0.99,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,TRIMMED_SENSITIVITY,100,100,24716.5508601,24716.5508601,24716.5508601,99,True,1,0.574834437086,0.03,0.97,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,MAX_SCORE,all,119,24717.0698635,24717.0698635,24717.0698635,119,False,0,0.574834437086,0.01,0.99,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,FINITE_SAMPLE,all,119,24717.0698635,24717.0698635,24717.0698635,119,True,0,0.574834437086,0.01,0.99,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,CONTEXT_CONDITIONAL,all,119,24717.0698635,24717.0698635,24717.0698635,100,True,0,0.574834437086,0.01,0.99,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,TargetOnly,TRIMMED_SENSITIVITY,all,119,24716.7056565,24716.7056565,24716.7056565,118,True,1,0.574834437086,0.02,0.98,False,False,,False,0,0,529
calibration-tail-robustness-v1.0.0,12,10,RACE,MAX_SCORE,100,100,39.3532826112,39.3532826112,39.3532826112,100,False,0,0.694039735099,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,FINITE_SAMPLE,100,100,39.3532826112,39.3532826112,39.3532826112,100,True,0,0.694039735099,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,CONTEXT_CONDITIONAL,100,100,39.3532826112,39.3532826112,39.3532826112,100,True,0,0.694039735099,0.01,0.99,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,TRIMMED_SENSITIVITY,100,100,38.0158196165,38.0158196165,38.0158196165,99,True,1,0.728476821192,0.05,0.95,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,MAX_SCORE,all,119,56.9694604889,56.9694604889,56.9694604889,119,False,0,0.450331125828,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,FINITE_SAMPLE,all,119,56.9694604889,56.9694604889,56.9694604889,119,True,0,0.450331125828,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,CONTEXT_CONDITIONAL,all,119,56.9694604889,54.0994578066,56.9694604889,100,True,0,0.451655629139,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,10,RACE,TRIMMED_SENSITIVITY,all,119,54.0994578066,54.0994578066,54.0994578066,118,True,1,0.484768211921,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,MAX_SCORE,100,100,53.9543050508,53.9543050508,53.9543050508,100,False,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,FINITE_SAMPLE,100,100,53.9543050508,53.9543050508,53.9543050508,100,True,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,CONTEXT_CONDITIONAL,100,100,53.9543050508,53.9543050508,53.9543050508,100,True,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,TRIMMED_SENSITIVITY,100,100,42.1919492289,42.1919492289,42.1919492289,99,True,1,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,MAX_SCORE,all,119,53.9543050508,53.9543050508,53.9543050508,119,False,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,FINITE_SAMPLE,all,119,53.9543050508,53.9543050508,53.9543050508,119,True,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,CONTEXT_CONDITIONAL,all,119,42.1919492289,42.1919492289,53.9543050508,100,True,0,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,TargetOnly,TRIMMED_SENSITIVITY,all,119,42.1919492289,42.1919492289,42.1919492289,118,True,1,1,0.02,0.98,False,False,,False,0,0,532
calibration-tail-robustness-v1.0.0,12,25,RACE,MAX_SCORE,100,100,29.9727273285,29.9727273285,29.9727273285,100,False,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,FINITE_SAMPLE,100,100,29.9727273285,29.9727273285,29.9727273285,100,True,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,CONTEXT_CONDITIONAL,100,100,29.9727273285,29.9727273285,29.9727273285,100,True,0,0.984105960265,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,TRIMMED_SENSITIVITY,100,100,28.6191942824,28.6191942824,28.6191942824,99,True,1,0.997350993377,0.07,0.93,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,MAX_SCORE,all,119,55.7119451506,55.7119451506,55.7119451506,119,False,0,0.425165562914,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,FINITE_SAMPLE,all,119,55.7119451506,55.7119451506,55.7119451506,119,True,0,0.425165562914,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,CONTEXT_CONDITIONAL,all,119,55.7119451506,54.5740163854,55.7119451506,100,True,0,0.425165562914,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,25,RACE,TRIMMED_SENSITIVITY,all,119,54.5740163854,54.5740163854,54.5740163854,118,True,1,0.434437086093,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,MAX_SCORE,100,100,61.2667442142,61.2667442142,61.2667442142,100,False,0,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,FINITE_SAMPLE,100,100,61.2667442142,61.2667442142,61.2667442142,100,True,0,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,CONTEXT_CONDITIONAL,100,100,61.2667442142,61.2667442142,61.2667442142,100,True,0,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,TRIMMED_SENSITIVITY,100,100,60.1063950023,60.1063950023,60.1063950023,99,True,1,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,MAX_SCORE,all,119,61.2667442142,61.2667442142,61.2667442142,119,False,0,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,FINITE_SAMPLE,all,119,61.2667442142,61.2667442142,61.2667442142,119,True,0,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,CONTEXT_CONDITIONAL,all,119,61.2667442142,60.1063950023,61.2667442142,100,True,0,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,TargetOnly,TRIMMED_SENSITIVITY,all,119,60.1063950023,60.1063950023,60.1063950023,118,True,1,1,0.02,0.98,False,False,,False,0,0,533
calibration-tail-robustness-v1.0.0,12,50,RACE,MAX_SCORE,100,100,27.5808155116,27.5808155116,27.5808155116,100,False,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,RACE,FINITE_SAMPLE,100,100,27.5808155116,27.5808155116,27.5808155116,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,RACE,CONTEXT_CONDITIONAL,100,100,27.5808155116,27.5808155116,27.5808155116,100,True,0,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,RACE,TRIMMED_SENSITIVITY,100,100,26.5588267022,26.5588267022,26.5588267022,99,True,1,1,0.03,0.97,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,RACE,MAX_SCORE,all,119,60.7563508624,60.7563508624,60.7563508624,119,False,0,0.401324503311,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,RACE,FINITE_SAMPLE,all,119,60.7563508624,60.7563508624,60.7563508624,119,True,0,0.401324503311,0,1,False,False,,False,0,0,542
calibration-tail-robustness-v1.0.0,12,50,RACE,CONTEXT_CONDITIONAL,all,119,60.7563508624,59.6073670652,60.7563508624,100,True,0,0.401324503311,0,1,False,False,,False,0,0,542
