protocol_version,seed,N,detector,score_variant,clip,analysis_role,threshold,threshold_rank,finite_sample_alpha_supported,interior_order_statistic,recall,false_positive_rate,success,auroc,auprc,max_to_second_calibration_ratio,threshold_setter_ids,threshold_setter_count,effective_feature_dimension,mean_calibration_clipped_fraction,mean_healthy_clipped_fraction,mean_anomaly_clipped_fraction,target_weight
bounded-robust-whitening-v1.0.0,10,10,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,39.0779084715,100,True,False,0.558940397351,0,False,0.806331125828,0.972905626852,1.09916891929,1704,1,517,0.0266537717602,0.0258800773694,0.184372398068,1
bounded-robust-whitening-v1.0.0,10,10,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,34.5032710076,100,True,False,0.560264900662,0,False,0.804463576159,0.972694346401,1.06527416782,1704,1,517,0.032998065764,0.0323984526112,0.211349225665,1
bounded-robust-whitening-v1.0.0,10,10,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,47.0078356578,100,True,False,0.553642384106,0,False,0.800993377483,0.971946113493,1.15218517652,1704,1,517,0.0178143133462,0.0176015473888,0.132199264734,1
bounded-robust-whitening-v1.0.0,10,10,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.63022558901,100,True,False,0.0847682119205,0.01,False,0.315033112583,0.850457313333,1.00712856902,2015,1,517,0.00417794970986,0.00433268858801,0.00308709185699,0.142857142857
bounded-robust-whitening-v1.0.0,10,10,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,7.01064042188,100,True,False,0.0807947019868,0.02,False,0.322860927152,0.852336297695,1.02973299699,1891,1,517,0.00537717601547,0.00568665377176,0.00395557662008,0.142857142857
bounded-robust-whitening-v1.0.0,10,10,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.87721767314,100,True,False,0.0847682119205,0.02,False,0.309695364238,0.850219687923,1.00906574066,2014,1,517,0.00355899419729,0.00377176015474,0.00241843544648,0.142857142857
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,CURRENT_MAHALANOBIS,none,reference,56.7141020248,100,True,False,1,0.01,True,1,1,1.5871134861,1962,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,10,25,RACE,CURRENT_MAHALANOBIS,none,reference,26.5885360519,100,True,False,0.998675496689,0.03,False,0.997231788079,0.999590111661,1.00268921845,1962,1,542,0,0,0,0.294117647059
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,ROBUST_DIAGONAL,3,primary,36.7089198525,100,True,False,0.407947019868,0,False,0.965324503311,0.994700218003,1.12211494012,1962,1,514,0.036906614786,0.035953307393,0.130600149458,
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,33.4208194682,100,True,False,0.418543046358,0,False,0.960675496689,0.994000783611,1.09416164715,1962,1,514,0.0541245136187,0.0530739299611,0.171164996006,
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,41.8867065896,100,True,False,0.398675496689,0,False,0.970794701987,0.995557656764,1.16804225064,1962,1,514,0.022626459144,0.0220038910506,0.0849254000567,
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,8.10674756108,100,True,False,0.483443708609,0,False,0.812317880795,0.973481684412,1.05807252034,1719,1,514,0.00249027237354,0.00237354085603,0.00824335815703,1
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,7.06131536836,100,True,False,0.541721854305,0,False,0.806013245033,0.972482521369,1.02494560169,1719,1,514,0.00365758754864,0.00389105058366,0.00993119797975,1
bounded-robust-whitening-v1.0.0,10,25,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,9.32085787758,100,True,False,0.527152317881,0,False,0.819880794702,0.974548642919,1.01921172165,1719,1,514,0.00130350194553,0.00110894941634,0.00560981266266,1
bounded-robust-whitening-v1.0.0,10,25,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.51821425146,100,True,False,0.129801324503,0,False,0.408781456954,0.883437619143,1.03010366382,1991,1,514,0.00231517509728,0.00258754863813,0.00275981137424,0.294117647059
bounded-robust-whitening-v1.0.0,10,25,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,7.18912870884,100,True,False,0.076821192053,0,False,0.412344370861,0.883486989333,1.07200478206,1991,1,514,0.0041439688716,0.004046692607,0.00419769629191,0.294117647059
bounded-robust-whitening-v1.0.0,10,25,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.42817507267,100,True,False,0.143046357616,0,False,0.423298013245,0.888645902425,1.06404946022,2014,1,514,0.000447470817121,0.000525291828794,0.00113123920942,0.294117647059
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,CURRENT_MAHALANOBIS,none,reference,63.9665098773,100,True,False,1,0.01,True,1,1,1.69904983602,1962,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,10,50,RACE,CURRENT_MAHALANOBIS,none,reference,26.7548636614,100,True,False,1,0.03,False,0.999443708609,0.999924996428,1.02066894951,1962,1,542,0,0,0,0.454545454545
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,ROBUST_DIAGONAL,3,primary,37.1802195201,100,True,False,0.414569536424,0,False,0.963350993377,0.994428785132,1.09685786862,1962,1,514,0.0321595330739,0.0320038910506,0.133228541243,
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,33.889245777,100,True,False,0.413245033113,0,False,0.958622516556,0.993718251792,1.06824761572,1962,1,514,0.0484241245136,0.0479571984436,0.176687195609,
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,42.5421077322,100,True,False,0.392052980132,0,False,0.968185430464,0.995184516786,1.14530359904,1962,1,514,0.0203501945525,0.0202918287938,0.0856881490453,
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,8.65436111815,100,True,False,0.417218543046,0,False,0.813682119205,0.973987603305,1.00239292442,1719,1,514,0.00134241245136,0.00124513618677,0.00862988636071,1
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,7.81971651426,100,True,False,0.335099337748,0,False,0.806079470199,0.972446601712,1.01088400393,1719,1,514,0.00212062256809,0.00225680933852,0.0102223825598,1
bounded-robust-whitening-v1.0.0,10,50,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,9.87943444158,100,True,False,0.487417218543,0,False,0.818304635762,0.974803104817,1.02913595344,1704,1,514,0.000583657587549,0.000505836575875,0.00584688329425,1
bounded-robust-whitening-v1.0.0,10,50,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.37181395472,100,True,False,0.158940397351,0,False,0.560291390728,0.917011981525,1.07899664596,2014,1,514,0.00142023346304,0.00143968871595,0.00315149328729,0.454545454545
bounded-robust-whitening-v1.0.0,10,50,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.4822892506,100,True,False,0.176158940397,0.02,False,0.551721854305,0.915507392867,1.05052440525,2014,1,514,0.00272373540856,0.00282101167315,0.00473110521298,0.454545454545
bounded-robust-whitening-v1.0.0,10,50,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.00605947549,100,True,False,0.160264900662,0,False,0.590582781457,0.923775068111,1.12007444362,2014,1,514,0.000155642023346,0.000175097276265,0.00133481073002,0.454545454545
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,CURRENT_MAHALANOBIS,none,reference,70.1888151861,100,True,False,1,0.01,True,1,1,1.80961268755,1962,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,10,100,RACE,CURRENT_MAHALANOBIS,none,reference,29.254182834,100,True,False,1,0.03,False,0.999894039735,0.999985986339,1.07041708675,1962,1,542,0,0,0,0.625
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,ROBUST_DIAGONAL,3,primary,35.5000258051,100,True,False,0.390728476821,0,False,0.966370860927,0.99473797407,1.11873500739,1962,1,513,0.024522417154,0.0247563352827,0.112507907001,
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,32.6108405491,100,True,False,0.397350993377,0,False,0.959986754967,0.99374205421,1.0859276694,1962,1,513,0.036530214425,0.0367056530214,0.149258355602,
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,40.0371063982,100,True,False,0.385430463576,0,False,0.973258278146,0.995830937373,1.18468839586,1962,1,513,0.0163352826511,0.0164912280702,0.072772807663,
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,6.37236037638,100,True,False,0.441059602649,0.01,False,0.837894039735,0.976612357138,1.02025034614,1719,1,513,0.000175438596491,0.000253411306043,0.00328156668345,1
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.01640625569,100,True,False,0.425165562914,0.01,False,0.835178807947,0.976236071663,1.017079456,1715,1,513,0.000682261208577,0.000740740740741,0.00489007655268,1
bounded-robust-whitening-v1.0.0,10,100,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,6.45885195974,100,True,False,0.501986754967,0.01,False,0.839006622517,0.977045865908,1.0340981298,1719,1,513,0,0,0.00155687231323,1
bounded-robust-whitening-v1.0.0,10,100,RACE,BOUNDED_ROBUST_WHITENING,3,primary,5.71406570248,100,True,False,0.283443708609,0,False,0.77021192053,0.965566419591,1.00918438208,1871,1,513,0.000214424951267,0.000350877192982,0.00241663762054,0.625
bounded-robust-whitening-v1.0.0,10,100,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.49759905738,100,True,False,0.260927152318,0.01,False,0.756569536424,0.962669785041,1.02813980123,2014,1,513,0.00105263157895,0.00107212475634,0.00367143023121,0.625
bounded-robust-whitening-v1.0.0,10,100,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,5.90751185122,100,True,False,0.303311258278,0,False,0.773761589404,0.966593987994,1.02345521987,1871,1,513,0,0,0.00102500548649,0.625
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,CURRENT_MAHALANOBIS,none,reference,17642.4414755,100,True,False,0.581456953642,0.04,False,0.954291390728,0.991243548588,1.00000345103,1721,1,529,0,0,0,
bounded-robust-whitening-v1.0.0,11,10,RACE,CURRENT_MAHALANOBIS,none,reference,37.8730181999,100,True,False,0.700662251656,0.03,False,0.967271523179,0.994757559125,1.12533402964,1840,1,542,0,0,0,0.142857142857
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,ROBUST_DIAGONAL,3,primary,39.1369251077,100,True,False,0.392052980132,0,False,0.948569536424,0.992363277164,1.04202942744,1840,1,515,0.065786407767,0.0653203883495,0.165004822221,
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,35.1737728571,100,True,False,0.427814569536,0,False,0.93901986755,0.990832045821,1.02555235773,1840,1,515,0.0965436893204,0.0932233009709,0.210367131743,
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,45.6779709426,100,True,False,0.35761589404,0,False,0.961271523179,0.994335604854,1.09046513551,1840,1,515,0.0369708737864,0.036640776699,0.112155854176,
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,33.9459502732,100,True,False,0.430463576159,0.01,False,0.77782781457,0.96818198241,1.01504289312,2017,1,515,0.0109902912621,0.017786407767,0.117065517907,1
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,30.3321021539,100,True,False,0.425165562914,0.01,False,0.777377483444,0.967944303759,1.01244339817,2017,1,515,0.0147766990291,0.0225242718447,0.145157847361,1
bounded-robust-whitening-v1.0.0,11,10,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,39.8943801181,100,True,False,0.406622516556,0.01,False,0.780900662252,0.968642053398,1.01951992682,2017,1,515,0.00621359223301,0.011145631068,0.0870597312416,1
bounded-robust-whitening-v1.0.0,11,10,RACE,BOUNDED_ROBUST_WHITENING,3,primary,8.08901031708,100,True,False,0,0,False,0.323152317881,0.837204445413,1.05645694729,2017,1,515,0.00403883495146,0.00417475728155,0.00256156368546,0.142857142857
bounded-robust-whitening-v1.0.0,11,10,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,7.14987083191,100,True,False,0,0,False,0.336768211921,0.837842653642,1.03767850032,2017,1,515,0.00487378640777,0.00483495145631,0.00315051758503,0.142857142857
bounded-robust-whitening-v1.0.0,11,10,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,9.0759861525,100,True,False,0.00529801324503,0,False,0.31638410596,0.844509752121,1.04412816563,2017,1,515,0.00219417475728,0.00219417475728,0.00165884395294,0.142857142857
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,CURRENT_MAHALANOBIS,none,reference,19848.090674,100,True,False,0.61059602649,0.03,False,0.956450331126,0.9917143865,1.00001044087,1704,1,531,0,0,0,
bounded-robust-whitening-v1.0.0,11,25,RACE,CURRENT_MAHALANOBIS,none,reference,32.0339550152,100,True,False,0.883443708609,0.02,False,0.99442384106,0.999202748425,1.16104005918,1840,1,542,0,0,0,0.294117647059
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,ROBUST_DIAGONAL,3,primary,38.4390776758,100,True,False,0.276821192053,0,False,0.938821192053,0.991068564102,1.16073889978,1840,1,514,0.0373540856031,0.034280155642,0.127976911382,
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,34.9105147627,100,True,False,0.271523178808,0,False,0.926662251656,0.989175102057,1.13466858348,1840,1,514,0.0588910505837,0.0553112840467,0.167938773933,
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,44.1022430109,100,True,False,0.272847682119,0,False,0.95421192053,0.993353708624,1.2178848211,1840,1,514,0.0213229571984,0.0188521400778,0.0840724611539,
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,34.1057926007,100,True,False,0.554966887417,0,False,0.808410596026,0.97300752474,1.09966959165,1704,1,514,0.00657587548638,0.0122568093385,0.102749503955,1
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,31.4197910849,100,True,False,0.527152317881,0,False,0.808940397351,0.973083216858,1.10197225051,1704,1,514,0.00920233463035,0.0170622568093,0.129785863375,1
bounded-robust-whitening-v1.0.0,11,25,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,38.3493783831,100,True,False,0.570860927152,0,False,0.809920529801,0.973135399043,1.1180386424,1704,1,514,0.0034046692607,0.0058560311284,0.0661195145206,1
bounded-robust-whitening-v1.0.0,11,25,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.10841349893,100,True,False,0.108609271523,0,False,0.516039735099,0.906161413291,1.02247666826,1871,1,514,0.0027626459144,0.00287937743191,0.00303038111681,0.294117647059
bounded-robust-whitening-v1.0.0,11,25,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.45477256248,100,True,False,0.112582781457,0.01,False,0.53957615894,0.909121331886,1.01333552299,1871,1,514,0.0038326848249,0.00377431906615,0.00400443219007,0.294117647059
bounded-robust-whitening-v1.0.0,11,25,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.0836771628,100,True,False,0.133774834437,0,False,0.451483443709,0.892113093493,1.08672366183,1871,1,514,0.00194552529183,0.00212062256809,0.00169814724148,0.294117647059
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,CURRENT_MAHALANOBIS,none,reference,106.901479039,100,True,False,1,0.01,True,0.990026490066,0.99288399346,2.78753960619,1840,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,11,50,RACE,CURRENT_MAHALANOBIS,none,reference,31.5229196636,100,True,False,0.984105960265,0.03,False,0.997258278146,0.999621750642,1.19944425476,1840,1,542,0,0,0,0.454545454545
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,ROBUST_DIAGONAL,3,primary,36.719350814,100,True,False,0.308609271523,0,False,0.952013245033,0.993008210624,1.16095972631,1840,1,514,0.0279377431907,0.0256614785992,0.114085087742,
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,33.8006559231,100,True,False,0.295364238411,0,False,0.940437086093,0.991200354754,1.12895226795,1840,1,514,0.0426459143969,0.0389688715953,0.150302780426,
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,41.5901096362,100,True,False,0.319205298013,0,False,0.962966887417,0.994673375584,1.21876622188,1840,1,514,0.0179571984436,0.016673151751,0.0752828098024,
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,6.91917363103,100,True,False,0.415894039735,0.01,False,0.803960264901,0.967192182034,1.05989750124,2017,1,514,0.000583657587549,0.000719844357977,0.00464606900817,1
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.17867957964,100,True,False,0.427814569536,0.01,False,0.804701986755,0.967374132337,1.01622732609,2017,1,514,0.00126459143969,0.00136186770428,0.00608653078053,1
bounded-robust-whitening-v1.0.0,11,50,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.22937022528,100,True,False,0.597350993377,0.01,False,0.804450331126,0.967285713782,1.00954208616,2017,1,514,0.000155642023346,0.000214007782101,0.00263096863968,1
bounded-robust-whitening-v1.0.0,11,50,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.0257314113,100,True,False,0.135099337748,0.02,False,0.553854304636,0.915879515971,1.03357809999,1793,1,514,0.00128404669261,0.00142023346304,0.00229340067514,0.454545454545
bounded-robust-whitening-v1.0.0,11,50,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.67223148664,100,True,False,0.082119205298,0,False,0.572701986755,0.919219658167,1.03237667236,1793,1,514,0.00295719844358,0.00299610894942,0.00361275027701,0.454545454545
bounded-robust-whitening-v1.0.0,11,50,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.50738981695,100,True,False,0.158940397351,0.02,False,0.548609271523,0.916300696996,1.02938251011,1793,1,514,0.000214007782101,0.000291828793774,0.00106681784214,0.454545454545
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,CURRENT_MAHALANOBIS,none,reference,78.2040475218,100,True,False,1,0.01,True,0.990026490066,0.99288399346,1.92094455908,1840,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,11,100,RACE,CURRENT_MAHALANOBIS,none,reference,32.5496386433,100,True,False,0.997350993377,0.04,False,0.997841059603,0.999687706096,1.20218374265,1840,1,542,0,0,0,0.625
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,ROBUST_DIAGONAL,3,primary,34.8293176164,100,True,False,0.418543046358,0,False,0.97101986755,0.995801038585,1.14666558293,1840,1,513,0.0240545808967,0.0230409356725,0.111604249771,
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,32.1246167295,100,True,False,0.417218543046,0,False,0.962874172185,0.994566910556,1.10554785362,1840,1,513,0.0364717348928,0.0340545808967,0.147092160128,
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,39.1256219633,100,True,False,0.403973509934,0,False,0.977841059603,0.996835816064,1.21171971541,1840,1,513,0.0166861598441,0.0157115009747,0.0731575074552,
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,5.3914571513,100,True,False,0.61059602649,0.03,False,0.843496688742,0.972467614259,1.03492108253,1828,1,513,0.000175438596491,0.000292397660819,0.00287621186889,1
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.13008871408,100,True,False,0.635761589404,0.01,False,0.844092715232,0.972703857748,1.00537826386,1828,1,513,0.000584795321637,0.000643274853801,0.00472741825129,1
bounded-robust-whitening-v1.0.0,11,100,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,5.60550280203,100,True,False,0.569536423841,0.04,False,0.840397350993,0.971757515334,1.00537504772,1936,1,513,1.94931773879e-05,1.94931773879e-05,0.00126253824406,1
bounded-robust-whitening-v1.0.0,11,100,RACE,BOUNDED_ROBUST_WHITENING,3,primary,5.8570494338,100,True,False,0.271523178808,0.02,False,0.738649006623,0.958675507949,1.02492273325,1828,1,513,0.000136452241715,0.000175438596491,0.00193640834979,0.625
bounded-robust-whitening-v1.0.0,11,100,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.48032167722,100,True,False,0.279470198675,0.02,False,0.738834437086,0.959172088906,1.01171177724,1828,1,513,0.00107212475634,0.00101364522417,0.00316280030466,0.625
bounded-robust-whitening-v1.0.0,11,100,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,6.27822752104,100,True,False,0.239735099338,0.02,False,0.742953642384,0.959488452012,1.02621044969,1828,1,513,0,3.89863547758e-05,0.00100435046409,0.625
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,CURRENT_MAHALANOBIS,none,reference,24717.0698635,100,True,False,0.574834437086,0.01,False,0.965430463576,0.994276945639,1.00002099821,1885,1,529,0,0,0,
bounded-robust-whitening-v1.0.0,12,10,RACE,CURRENT_MAHALANOBIS,none,reference,39.3532826112,100,True,False,0.694039735099,0.01,False,0.968225165563,0.995227355313,1.03518174824,1763,1,542,0,0,0,0.142857142857
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,ROBUST_DIAGONAL,3,primary,35.7965415258,100,True,False,0.487417218543,0.01,False,0.95978807947,0.993685347118,1.05492625445,1962,1,515,0.047067961165,0.0453980582524,0.135047900727,
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,32.8075726531,100,True,False,0.504635761589,0.01,False,0.953536423841,0.992850554238,1.0318205141,1962,1,515,0.0696699029126,0.0689708737864,0.177491159262,
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,40.6948683498,100,True,False,0.456953642384,0.01,False,0.967761589404,0.994770488585,1.1081672666,1962,1,515,0.0286213592233,0.028427184466,0.0884588182344,
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,22.6839574868,100,True,False,0.286092715232,0,False,0.757178807947,0.96499426349,1.10218552003,1703,1,515,0.00852427184466,0.00739805825243,0.0280254613258,1
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,21.7735496574,100,True,False,0.291390728477,0,False,0.756715231788,0.964914691118,1.08290925743,1703,1,515,0.0120194174757,0.011145631068,0.0393930431428,1
bounded-robust-whitening-v1.0.0,12,10,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,23.8235900842,100,True,False,0.311258278146,0,False,0.757735099338,0.965056589319,1.12374005187,1703,1,515,0.00421359223301,0.00353398058252,0.0139188580981,1
bounded-robust-whitening-v1.0.0,12,10,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.55127315268,100,True,False,0.0609271523179,0.01,False,0.303178807947,0.852470266103,1.01237669294,1995,1,515,0.00401941747573,0.00427184466019,0.00238153410918,0.142857142857
bounded-robust-whitening-v1.0.0,12,10,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.99533345208,100,True,False,0.041059602649,0,False,0.313629139073,0.854225025266,1.03239891657,1995,1,515,0.00522330097087,0.00533980582524,0.00351057673761,0.142857142857
bounded-robust-whitening-v1.0.0,12,10,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.77400729818,100,True,False,0.0529801324503,0,False,0.281986754967,0.847591625408,1.0646747473,1929,1,515,0.00207766990291,0.00211650485437,0.00141966180158,0.142857142857
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,CURRENT_MAHALANOBIS,none,reference,53.9543050508,100,True,False,1,0.02,False,0.990026490066,0.99288399346,1.27878199602,1962,1,532,0,0,0,
bounded-robust-whitening-v1.0.0,12,25,RACE,CURRENT_MAHALANOBIS,none,reference,29.9727273285,100,True,False,0.984105960265,0.03,False,0.995774834437,0.999370509963,1.04729458952,1763,1,542,0,0,0,0.294117647059
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,ROBUST_DIAGONAL,3,primary,33.9242563501,100,True,False,0.515231788079,0.02,False,0.94719205298,0.991718012114,1.00049043804,1901,1,513,0.0317933723197,0.0315984405458,0.116455598157,
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,31.8736438287,100,True,False,0.478145695364,0.01,False,0.936953642384,0.990140994269,1.01735822123,1901,1,513,0.0497270955166,0.0488693957115,0.155488426733,
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,37.8385858036,100,True,False,0.495364238411,0.01,False,0.958013245033,0.993338393279,1.03675523346,1962,1,513,0.0207602339181,0.0209941520468,0.0764184191162,
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,7.56280413805,100,True,False,0.539072847682,0.02,False,0.825456953642,0.974314245763,1.02021952758,2002,1,513,0.00165692007797,0.00126705653021,0.00777145217717,1
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.87287160293,100,True,False,0.516556291391,0.03,False,0.819139072848,0.972808738327,1.02469027055,2002,1,513,0.00259259259259,0.00210526315789,0.00954520222558,1
bounded-robust-whitening-v1.0.0,12,25,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.59480676304,100,True,False,0.554966887417,0.01,False,0.82898013245,0.975277512763,1.03940102216,1965,1,513,0.000584795321637,0.000487329434698,0.00490298594168,1
bounded-robust-whitening-v1.0.0,12,25,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.01889355355,100,True,False,0.137748344371,0.02,False,0.446900662252,0.892458978348,1.01448443557,1929,1,513,0.0011306042885,0.00118908382066,0.00172211249242,0.294117647059
bounded-robust-whitening-v1.0.0,12,25,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.72723084753,100,True,False,0.111258278146,0.01,False,0.459165562914,0.893864273222,1.0020867304,1929,1,513,0.00265107212476,0.00267056530214,0.00292784942489,0.294117647059
bounded-robust-whitening-v1.0.0,12,25,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.50099104892,100,True,False,0.145695364238,0.01,False,0.448344370861,0.894977694139,1.04491339786,1929,1,513,0.000136452241715,0.000116959064327,0.000624814427533,0.294117647059
bounded-robust-whitening-v1.0.0,12,50,TargetOnly,CURRENT_MAHALANOBIS,none,reference,61.2667442142,100,True,False,1,0.02,False,0.990026490066,0.99288399346,1.01930492108,1706,1,533,0,0,0,
bounded-robust-whitening-v1.0.0,12,50,RACE,CURRENT_MAHALANOBIS,none,reference,27.5808155116,100,True,False,1,0.03,False,0.997933774834,0.999713606866,1.03848019421,1901,1,542,0,0,0,0.454545454545
bounded-robust-whitening-v1.0.0,12,50,TargetOnly,ROBUST_DIAGONAL,3,primary,34.4377703692,100,True,False,0.425165562914,0.01,False,0.970145695364,0.995371055727,1.0969866121,1962,1,514,0.0243579766537,0.0254085603113,0.108086170021,
