protocol_version,detector,commissioning_size,seed,false_positive_rate,recall,success,threshold,retained_features,target_weight
nested-split-conformal-v2,RACE,100,11,0.04,0.9973509933774835,False,32.549638643255726,542,0.625
nested-split-conformal-v2,SourceOnly,100,11,0.03,0.7814569536423841,False,43.99057039074639,540,
nested-split-conformal-v2,TargetOnly,100,11,0.01,1.0,True,78.2040475218232,534,
nested-split-conformal-v2,Pooled,100,12,0.03,1.0,False,32.150279475993884,542,
nested-split-conformal-v2,RACE,100,12,0.03,1.0,False,28.758493368217316,542,0.625
nested-split-conformal-v2,SourceOnly,100,12,0.01,0.7827814569536424,False,43.911866291278315,540,
nested-split-conformal-v2,TargetOnly,100,12,0.02,1.0,False,67.46330997882382,534,
nested-split-conformal-v2,Pooled,100,13,0.0,0.7748344370860927,False,41.34245602217376,542,
nested-split-conformal-v2,RACE,100,13,0.0,0.9894039735099338,True,32.89136319887124,542,0.625
nested-split-conformal-v2,SourceOnly,100,13,0.0,0.49933774834437084,False,62.88028961107517,540,
nested-split-conformal-v2,TargetOnly,100,13,0.0,1.0,True,41.755327696751905,533,
nested-split-conformal-v2,Pooled,100,14,0.0,0.7735099337748345,False,41.45490722662274,542,
nested-split-conformal-v2,RACE,100,14,0.01,0.9894039735099338,True,32.88029198995939,542,0.625
nested-split-conformal-v2,SourceOnly,100,14,0.0,0.49933774834437084,False,62.88028961107517,540,
nested-split-conformal-v2,TargetOnly,100,14,0.01,1.0,True,37.36184692182102,534,
nested-split-conformal-v2,Pooled,100,15,0.0,0.7894039735099337,False,41.16414862285223,542,
nested-split-conformal-v2,RACE,100,15,0.01,0.9629139072847682,True,35.466419848028075,542,0.625
nested-split-conformal-v2,SourceOnly,100,15,0.0,0.49933774834437084,False,62.88028961107517,540,
nested-split-conformal-v2,TargetOnly,100,15,0.04,1.0,False,39.42219774811851,535,
nested-split-conformal-v2,Pooled,100,16,0.01,0.8132450331125828,False,40.667105434190056,542,
nested-split-conformal-v2,RACE,100,16,0.02,0.9920529801324504,False,33.84651751950865,542,0.625
nested-split-conformal-v2,SourceOnly,100,16,0.01,0.5086092715231788,False,61.968002022180706,540,
nested-split-conformal-v2,TargetOnly,100,16,0.01,1.0,True,129.09812227377552,535,
nested-split-conformal-v2,Pooled,100,17,0.01,0.6913907284768211,False,44.48198096077351,543,
nested-split-conformal-v2,RACE,100,17,0.0,0.8079470198675497,False,37.93858218853605,543,0.625
nested-split-conformal-v2,SourceOnly,100,17,0.0,0.49933774834437084,False,62.88028961107517,540,
nested-split-conformal-v2,TargetOnly,100,17,0.04,1.0,False,84.70725524903735,534,
nested-split-conformal-v2,Pooled,100,18,0.03,0.6476821192052981,False,46.46441223532968,542,
nested-split-conformal-v2,RACE,100,18,0.03,0.48079470198675495,False,53.84559217914437,542,0.625
nested-split-conformal-v2,SourceOnly,100,18,0.03,0.6119205298013245,False,51.03482439502569,540,
nested-split-conformal-v2,TargetOnly,100,18,0.01,1.0,True,40.91717790148838,533,
nested-split-conformal-v2,Pooled,100,19,0.0,0.9483443708609272,True,37.36622575165771,542,
nested-split-conformal-v2,RACE,100,19,0.0,0.7774834437086092,False,38.507002857388414,542,0.625
nested-split-conformal-v2,SourceOnly,100,19,0.02,0.8543046357615894,False,42.22916597679236,540,
nested-split-conformal-v2,TargetOnly,100,19,0.0,0.0026490066225165563,False,14216.440258014998,535,
