seed,commissioning_size,detector,count,median_score,q95,q99,second_max,maximum,max_minus_second,max_to_second_ratio,max_to_median_ratio
8,25,TargetOnly,100.0,29.287952617606976,33.34930388905866,35.127961263372065,34.207013760141216,126.3017640831791,92.09475032303789,3.692276822782723,4.312413562402806
8,50,Pooled,100.0,25.664644353028727,31.37437478568162,33.25234334198102,33.24231526145699,34.24512331385952,1.0028080524025356,1.0301666127799842,1.3343307174961183
8,50,RACE,100.0,23.699989323100105,26.039640954021532,27.34259532294389,27.29898965225496,31.65955672114585,4.360567068890891,1.1597336430555663,1.3358468769556637
8,50,SourceOnly,100.0,36.68098708536567,40.417758686910624,42.28032662832942,42.263051438810045,43.99057039074653,1.7275189519364815,1.040875395720956,1.1992744439611087
8,50,TargetOnly,100.0,32.32134587314928,36.244352167761086,39.201362464157214,38.18430541009072,139.8900108166881,101.70570540659736,3.6635473479038394,4.328099806416189
8,100,Pooled,100.0,24.68441002912853,28.126892289702738,30.30663892440589,30.272326021823364,33.70361628007395,3.4312902582505878,1.1133474268140797,1.3653806690256085
8,100,RACE,100.0,24.144872953942905,26.28752330038367,28.468041920450027,28.412071586137507,34.00910501738656,5.597033431249052,1.1969949081072953,1.4085435480344
8,100,SourceOnly,100.0,36.68098708536567,40.417758686910624,42.28032662832942,42.263051438810045,43.99057039074653,1.7275189519364815,1.040875395720956,1.1992744439611087
8,100,TargetOnly,100.0,34.162194553217766,39.214927372117096,44.136978491542465,43.11489415359303,145.3233279484847,102.20843379489166,3.370606162937176,4.253922496755893
9,10,Pooled,100.0,29.220627020730763,45.1063051501896,46.49768600043845,46.38289399114457,57.862094920526864,11.479200929382294,1.2474878115965318,1.9801797846253
9,10,RACE,100.0,28.429552892270806,32.62936234030058,33.898077462436326,33.69114937840706,54.38395778132277,20.69280840291571,1.6141912278058967,1.9129374980817315
9,10,SourceOnly,100.0,36.947877455220166,40.783178301857994,44.05789262049428,43.91186629127825,58.51449921287333,14.602632921595081,1.3325441197313777,1.583703943042231
9,10,TargetOnly,100.0,31.740240189905652,39.40793597547477,110.41697467776606,43.29069798218805,6755.918367536556,6712.6276695543675,156.0593541438458,212.85025970550595
9,25,Pooled,100.0,26.93092050550905,39.05952436703899,40.94554425573286,40.78368216051618,56.969891682176446,16.186209521660267,1.3968795524139943,2.1154082598299064
9,25,RACE,100.0,23.724634639174504,28.27664554931137,32.448235083790145,32.21046957802162,55.98702015486165,23.77655057684003,1.7381621841695731,2.35986859255632
9,25,SourceOnly,100.0,36.947877455220166,40.783178301857994,44.05789262049428,43.91186629127825,58.51449921287333,14.602632921595081,1.3325441197313777,1.583703943042231
9,25,TargetOnly,100.0,31.3301785679239,36.23317368804649,134.18752908831206,38.61963804970183,9595.408741905838,9556.789103856136,248.45931309757373,306.2672854258704
9,50,Pooled,100.0,25.706254247311623,30.788134462565967,34.69038581542096,34.64009074920642,39.66959737065756,5.029506621451141,1.145193228789863,1.5431885559447556
9,50,RACE,100.0,22.516432615739234,24.87661811410845,31.139817772902347,31.116406395261706,33.45754415932476,2.341137764063056,1.0752380507673134,1.48591674046703
