seed,commissioning_size,detector,split,context_type,context,episode_count,score_mean,score_std,score_median,score_q90,score_q95,score_q99,score_max,score_second_max,max_second_ratio,max_second_gap,predicted_anomaly_count,predicted_anomaly_rate,threshold_episode_count
0,50,SourceOnly,anomaly_evaluation,exploratory_cluster,1,208,114.00038071438993,154.9897048728508,66.25249607502616,332.8865921452841,428.42570116465623,552.8825997915571,1484.1011178479648,554.2412373738036,2.6777168816960915,929.8598804741612,127,0.6105769230769231,0
0,50,SourceOnly,anomaly_evaluation,exploratory_cluster,2,287,108.00118884615836,117.26050488185346,66.15043263218294,234.64460545892777,430.1018314496422,551.8999383522621,554.3313911223405,553.46697658449,1.0015618177315382,0.8644145378505073,165,0.5749128919860628,0
0,50,SourceOnly,calibration,exploratory_cluster,0,43,36.00342394675145,3.4681129918697264,36.619179946594656,39.431118234268844,40.58012704103055,41.639419535780746,42.008934249455876,41.129137312134134,1.0213910865828488,0.8797969373217427,0,0.0,0
0,50,SourceOnly,calibration,exploratory_cluster,1,32,36.43653627129933,5.693373144144935,35.49346801746911,39.12315068493432,44.52845471111962,56.195800019340595,58.51449921287333,51.03482439502577,1.1465602146477962,7.47967481784756,0,0.0,1
0,50,SourceOnly,calibration,exploratory_cluster,2,25,35.93505428984121,3.649827387303217,36.716273426476626,39.945570271830384,40.22557567104065,41.78099165731437,42.263051438810045,40.254469015911404,1.0498971287412762,2.008582422898641,0,0.0,0
0,50,SourceOnly,healthy_evaluation,exploratory_cluster,0,38,36.06214318660041,3.7914578619548944,36.9065822066259,39.253585598084555,39.73051134509372,41.56308457645265,41.57189177681542,41.54808853259172,1.0005729082868644,0.02380324422369995,0,0.0,0
0,50,SourceOnly,healthy_evaluation,exploratory_cluster,1,35,35.844597292348226,3.5023178939067012,36.76931855821464,39.07235782086462,39.74785475604002,40.25294148712966,40.41019491978276,39.94768482374424,1.0115778948912606,0.4625100960385211,0,0.0,0
0,50,SourceOnly,healthy_evaluation,exploratory_cluster,2,27,34.390494772209685,3.654154613721139,34.31018267145069,38.071408927923606,38.41788982529652,42.55286736178802,43.99057039074653,38.460943356290755,1.1437725274502746,5.529627034455771,0,0.0,0
0,50,TargetOnly,anomaly_evaluation,exploratory_cluster,0,260,244.97752583125168,94.16187533606393,209.5504916049815,321.57823497251945,566.2124759062804,571.8247342747292,572.7644062690377,572.5417891095485,1.000388822551862,0.2226171594892321,260,1.0,0
0,50,TargetOnly,anomaly_evaluation,exploratory_cluster,1,208,243.47415101296824,110.32362152159914,210.63583486997527,318.81172558520956,479.83559038814417,572.8445599389801,1287.9950601602459,572.9388571256104,2.248049759833042,715.0562030346355,208,1.0,0
0,50,TargetOnly,anomaly_evaluation,exploratory_cluster,2,287,478.4297217341899,2079.8267559386427,213.24976525037943,328.18803494620425,538.0148773447212,9911.200761271539,26075.757113689382,19929.077005773655,1.3084277363239136,6146.680107915727,287,1.0,0
0,50,TargetOnly,calibration,exploratory_cluster,0,43,32.42185898696724,8.657416996619064,30.619640369916493,36.14877958964486,37.72823148972447,65.06099052067712,84.48908421711731,38.2317182732123,2.209921186731385,46.25736594390501,0,0.0,1
0,50,TargetOnly,calibration,exploratory_cluster,1,32,30.627714307919263,2.4527130867311224,30.087476609785522,33.597723561117476,34.67380444752756,36.49242914490021,36.9775013343072,35.412752336220116,1.0441860317218739,1.564748998087083,0,0.0,0
0,50,TargetOnly,calibration,exploratory_cluster,2,25,29.46338383572562,2.0056213583844085,29.43411690996468,32.12186199902642,33.21791111411612,33.874587914113405,34.00892379700144,33.44919095163464,1.0167338231342018,0.5597328453667956,0,0.0,0
0,50,TargetOnly,healthy_evaluation,exploratory_cluster,0,38,30.908757643914107,2.5915903145862575,30.703375875215727,34.80811200666644,35.53298759351792,36.65685412698763,36.814817822364375,36.387888915940735,1.0117327198456025,0.42692890642364034,0,0.0,0
0,50,TargetOnly,healthy_evaluation,exploratory_cluster,1,35,30.5426850072147,2.4020751873704085,30.509271435442123,33.159543199600016,33.8539964897112,35.77413223989262,36.620960554293006,34.13028904135073,1.0729754005283896,2.490671512942278,0,0.0,0
0,50,TargetOnly,healthy_evaluation,exploratory_cluster,2,27,33.85430974417938,20.96138792417771,29.5394102481237,33.13742403144751,33.522746125689864,110.90996851373754,138.0904893526895,33.5500245874903,4.115957918080897,104.5404647651992,1,0.037037037037037035,0
0,100,Pooled,anomaly_evaluation,exploratory_cluster,0,260,104.41709308402491,132.2931088036982,48.74934400313171,248.8769263239516,533.6757306116996,542.3093166105322,642.7453912405855,543.8311169835316,1.1818841753772784,98.91427425705388,259,0.9961538461538462,0
0,100,Pooled,anomaly_evaluation,exploratory_cluster,1,208,108.35600380770802,152.67372392730275,58.94516386404385,318.1917779636103,419.2338922104385,541.5071109848544,1455.7588257957725,542.7580468150745,2.6821506089835467,913.000778980698,207,0.9951923076923077,0
0,100,Pooled,anomaly_evaluation,exploratory_cluster,2,287,102.75567150228608,115.36158758551919,58.90658995098333,227.83636572526214,420.79685513145114,540.7841342680235,542.6682308515537,542.1161048348404,1.0010184645167137,0.5521260167133732,287,1.0,0
